OriginCode,DestinCode,WeekDay,HourDeparture,ModelAircraft,Duration
LFPG,EGGW,6,17,A319,48
EGGW,LFPG,6,18,A319,55
LFPG,EGGW,6,20,A319,45
EGGD,EGPF,7,12,A319,63
EGPF,EGGD,7,13,A319,50
EGGD,EKCH,2,12,A319,90
EKCH,EGGD,2,15,A319,111
EGGD,EGPF,5,11,A319,54
EGPF,EGGD,5,12,A319,50
EGGD,EGAA,5,14,A319,52
EGAA,EGGD,5,16,A319,47
EGGD,EGPF,6,11,A319,56
EGPF,EGGD,6,12,A319,48
EGGD,EGAA,6,14,A319,48
EGAA,EGGD,6,16,A319,49
LFML,EGKK,1,14,A319,95
EGKK,EHAM,3,7,A319,45
EHAM,EGKK,3,9,A319,46
EGPH,EGKK,4,19,A319,65
EGKK,EGPD,6,6,A319,62
EGKK,EHAM,1,18,A319,52
EHAM,EGKK,1,20,A319,46
EGKK,EGPF,3,6,A319,69
EGPF,EGJJ,3,8,A319,66
EGKK,EGNS,4,14,A319,47
EGNS,EGKK,4,15,A319,47
EGKK,EGPF,3,6,A319,70
EGPF,EGKK,3,12,A319,59
EGKK,EGPD,6,6,A319,65
EGPD,EGKK,6,9,A319,73
EGNT,EGAA,1,13,A319,35
EGAA,EGNT,1,14,A319,36
EGNT,EGGD,1,16,A319,42
EGGD,EGNT,1,17,A319,48
EGNT,EGGD,1,19,A319,48
EGGD,EGNT,1,20,A319,48
EGNT,EGAA,2,6,A319,33
EGAA,EGNT,2,7,A319,34
EGNT,EGGD,2,16,A319,48
EGGD,EGNT,2,17,A319,50
EGNT,EGGD,2,19,A319,48
EGGD,EGNT,2,20,A319,46
EGNT,EGAA,3,5,A319,35
EGAA,EGNT,3,7,A319,35
EGNT,EGAA,3,15,A319,34
EGAA,EGNT,3,17,A319,34
EGNT,EGAA,4,6,A319,33
EGAA,EGNT,4,7,A319,35
EGNT,EHAM,4,15,A319,58
EGNT,EGAA,4,19,A319,29
EGAA,EGNT,4,20,A319,39
EGNT,EGAA,5,6,A319,38
EGAA,EGNT,5,7,A319,33
EGNT,EGAA,5,14,A319,35
EGNT,EGGD,6,6,A319,49
EGNT,EGAA,6,14,A319,40
EGAA,EGNT,6,16,A319,36
EGNT,EHAM,6,17,A319,58
EHAM,EGNT,6,19,A319,68
EGNT,EGGD,7,6,A319,48
EGGD,EGNT,7,7,A319,43
EGNT,EGGD,1,16,A319,44
EGGD,EGNT,1,17,A319,47
EGNT,EGGD,1,19,A319,44
EGNT,EGAA,2,6,A319,32
EGAA,EGNT,2,7,A319,36
EGNT,EGGD,2,16,A319,46
EGGD,EGNT,2,17,A319,47
EGNT,EGGD,2,20,A319,50
EGGD,EGNT,2,21,A319,50
EGNT,EGAA,3,6,A319,35
EGAA,EGNT,3,7,A319,35
EGNT,EGAA,3,15,A319,34
EGAA,EGNT,3,17,A319,36
EGNT,EGGD,4,6,A319,49
EGAA,EGNT,5,7,A319,32
EGNT,EGAA,5,15,A319,37
EGAA,EGGW,5,17,A319,52
EGGW,EGAA,6,10,A319,52
EGAA,EGGW,6,12,A319,47
EGAA,EGGW,6,16,A319,53
LSGG,EGGW,1,19,A319,91
EGGW,EHAM,2,5,A319,41
EHAM,EGGW,2,6,A319,48
EGGW,EHAM,2,8,A319,46
EHAM,EGGW,2,10,A319,53
EGGW,EHAM,3,5,A319,43
EHAM,EGGW,3,6,A319,52
EGGW,EHAM,3,8,A319,45
EHAM,EGGW,3,10,A319,42
EDLW,EGGW,4,7,A319,65
EGGW,EHAM,4,15,A319,47
EHAM,EGGW,4,17,A319,55
EGGW,EGAA,4,18,A319,57
EGAA,EGNT,4,20,A319,31
EGNT,EGGD,5,6,A319,48
EGNT,EGGD,6,6,A319,47
EGNT,EGAA,6,14,A319,39
EGAA,EGNT,6,16,A319,36
EGNT,EHAM,6,17,A319,54
EHAM,EGNT,6,19,A319,62
EGNT,EGGD,7,6,A319,47
EGGD,EGNT,7,7,A319,47
EGNT,EGAA,1,13,A319,34
EGAA,EGNT,1,14,A319,36
EGNT,EGGD,1,16,A319,48
EGGD,EGNT,1,17,A319,46
EGNT,EGGD,1,19,A319,46
EGGD,EGNT,1,20,A319,44
EGNT,EGAA,2,5,A319,33
EGAA,EGNT,2,7,A319,38
EGNT,EGGD,2,16,A319,49
EGGD,EGNT,2,17,A319,47
EGGD,EGNT,2,20,A319,47
EGJJ,EGNT,3,14,A319,62
EGGW,EGAA,4,8,A319,50
EGGW,EHAM,5,18,A319,36
EHAM,EGGW,5,19,A319,51
EGPH,EGAA,7,19,A319,38
EGAA,EGPH,7,20,A319,28
EGSS,EGPH,1,8,A319,47
EGPH,EGGW,1,9,A319,58
EGPH,EHAM,1,14,A319,68
EHAM,EGPH,1,16,A319,60
EKCH,EGPH,1,20,A319,90
EGPH,EGGW,2,6,A319,61
EGGW,EGPH,2,7,A319,47
EGPH,EGAA,2,15,A319,34
EGAA,EGPH,2,16,A319,30
EGPH,EGGW,2,17,A319,55
EGGW,EGPH,2,19,A319,49
EGKK,EGPD,1,18,A319,71
EGPD,EGKK,1,20,A319,72
EGKK,EGAA,4,17,A319,71
EGAA,EGKK,4,19,A319,62
EGKK,EKCH,5,6,A319,81
EKCH,EGKK,5,8,A319,91
EGKK,EKCH,5,12,A319,80
EKCH,EGKK,5,14,A319,89
EGKK,EDLE,3,5,A319,58
EDLD,EGKK,3,7,A319,52
EGKK,EGPD,5,6,A319,74
EGKK,EGPH,5,15,A319,63
EGPH,EGKK,5,17,A319,72
EDDK,EGKK,1,20,A319,66
EGKK,LFBD,3,10,A319,63
EGKK,EDDH,4,6,A319,63
EDDH,EGKK,4,8,A319,78
LIPZ,EGKK,6,10,A319,105
EGPF,EGKK,1,20,A319,65
EGGW,EGPD,3,19,A319,59
EGPD,EGGW,3,21,A319,60
EGGW,EGPF,4,6,A319,54
EGPF,LFPG,4,7,A319,86
EGPF,EGGW,4,12,A319,52
EGGW,LFPG,4,18,A319,53
LFPG,EGGW,4,19,A319,53
EGGW,EGPH,5,17,A319,47
EGPH,EGGW,5,19,A319,51
EGGW,LFPG,6,5,A319,58
EGKK,EDDL,1,17,A319,58
EDDL,EGKK,1,18,A319,55
EGKK,EGPF,2,5,A319,62
EGPF,EGKK,2,13,A319,69
EGKK,EHAM,2,15,A319,56
EHAM,EGKK,2,17,A319,59
LIMC,EGKK,1,20,A319,89
EGKK,EGPF,5,18,A319,56
EGPF,EGKK,5,20,A319,71
EGKK,LFBD,6,10,A319,74
LFBD,EGKK,6,12,A319,66
LFPG,EGPH,3,15,A319,82
EGPH,EGGW,4,17,A319,54
EGPH,EGAC,5,6,A319,22
EGAA,EGPH,5,7,A319,29
EKCH,EGPH,5,16,A319,85
EGPH,EGSS,5,19,A319,51
EGSS,EGPH,5,20,A319,53
EGPH,EGSS,6,5,A319,52
EGSS,EGPH,6,7,A319,50
EGSS,EGPH,6,10,A319,51
EGPH,EGGW,6,13,A319,58
EGGW,EGPH,6,14,A319,50
EGPH,EGSS,6,16,A319,61
EHAM,EGPH,6,19,A319,69
EGPH,EGAA,7,6,A319,26
EGAA,EGPH,7,7,A319,37
EGPH,EDDH,1,12,A319,80
EDDH,EGPH,1,14,A319,96
EGPH,EDDH,2,12,A319,81
EDDH,EGPH,2,14,A319,95
EGPH,LFPG,3,12,A319,87
LFPG,EGPH,3,14,A319,88
EGPH,EGGW,4,6,A319,50
EGGW,EGPH,4,8,A319,67
LIMC,EGPH,4,13,A319,143
EGPH,EDDH,5,12,A319,82
EDDH,EGPH,5,14,A319,97
EGPH,EGSS,6,5,A319,55
EGSS,EGPH,6,7,A319,51
EGPH,EGSS,6,9,A319,54
EGSS,EGPH,6,11,A319,55
EGPH,EGGW,6,12,A319,51
EGPH,EGSS,6,16,A319,49
EGSS,EHAM,6,18,A319,40
EHAM,EGPH,6,19,A319,69
EGPH,EDDH,1,12,A319,78
EDDH,EGPH,1,14,A319,93
EGPH,EGSS,2,5,A319,55
EGSS,EGPH,2,7,A319,48
EGSS,EGPH,2,10,A319,52
EGPH,EGGW,2,13,A319,52
EGGW,EGPH,2,14,A319,52
EGPH,EGSS,2,16,A319,55
EHAM,EGPH,2,19,A319,69
EGPH,EGKK,3,5,A319,72
EGKK,EGPH,3,8,A319,74
EGPH,EGGW,3,17,A319,54
EGGW,EGPH,3,19,A319,49
EGPH,EGGW,4,17,A319,52
EGGW,EGPH,4,18,A319,52
EGPH,EGGW,5,6,A319,56
EGGW,EGPH,5,8,A319,45
EGPH,EGAA,5,15,A319,37
EGAA,EGPH,5,16,A319,29
EGPH,EGGW,5,17,A319,61
EGGW,EGPH,5,19,A319,50
EGPH,LFPG,6,12,A319,76
LFPG,EGPH,6,15,A319,79
LIMC,EGPH,1,9,A319,117
EGPH,EDDH,1,12,A319,83
EDDH,EGPH,1,14,A319,94
EGPH,LSGG,1,17,A319,109
LSGG,EGPH,1,20,A319,107
LIMC,EGPH,2,9,A319,119
EGPH,EDDH,2,12,A319,89
EDDH,EGPH,2,14,A319,91
EGCC,EHAM,3,6,A320,60
EHAM,EGCC,3,8,A320,55
EKCH,EGCC,3,12,A320,98
EGCC,EHAM,4,6,A320,58
EHAM,EGCC,4,8,A320,64
EKCH,EGCC,1,14,A320,92
EGCC,EHAM,3,7,A320,59
EHAM,EGCC,3,9,A320,58
EKCH,EGCC,3,13,A320,111
EGCC,EHAM,5,6,A320,48
EHAM,EGCC,5,7,A320,67
EGCC,EKCH,5,9,A320,87
EKCH,EGCC,5,12,A320,107
LFPG,LFBZ,2,16,A319,58
LFBZ,LFPG,2,18,A319,74
LIMC,LFPG,6,15,A319,55
LIPZ,LFPG,2,20,A319,80
LIMC,LFPG,6,11,A319,62
LFPG,EKCH,1,12,A319,96
EKCH,LFPG,1,14,A319,91
LFPG,EKCH,3,11,A319,89
EKCH,LFPG,3,14,A319,92
LFBZ,LFPG,4,18,A319,73
LIMC,EBBR,2,4,A319,64
LIMC,EHAM,6,14,A319,88
LIMC,EBBR,3,16,A319,65
LIMC,EHAM,1,14,A319,95
LIMC,LFPG,3,15,A319,69
LIMC,LFPG,4,17,A319,73
LIMC,EHAM,6,5,A319,85
LIMC,LFPG,6,10,A319,59
LIMC,EHAM,1,9,A319,103
LIMC,EHAM,1,14,A319,88
LIMC,EBBR,5,15,A319,66
LIMC,EHAM,7,12,A319,79
EHAM,LIMC,5,19,A319,67
LIMC,EGKK,6,6,A319,100
LIMC,LFPG,3,13,A319,68
ELLX,LIMC,1,15,A319,41
LIMC,EHAM,2,14,A319,85
EHAM,EGGW,5,19,A319,40
EGGW,EHAM,6,8,A319,53
EHAM,EGGW,6,10,A319,43
EGGW,LFPG,7,5,A319,51
LFPG,EGGW,7,7,A319,44
EGGW,LSZH,1,14,A319,70
LSZH,EGGW,1,16,A319,89
EGGW,EGAA,2,6,A319,54
EGAA,EGMC,2,8,A319,52
EGMC,EHAM,2,15,A319,38
EHAM,EGMC,2,16,A319,42
EGJJ,EGMC,2,19,A319,43
EGMC,EHAM,3,6,A319,43
EHAM,EGMC,3,8,A319,34
EGMC,EHAM,4,6,A319,41
EHAM,EGMC,4,7,A319,47
EGMC,EGPH,5,12,A319,60
EGPH,EGMC,5,14,A319,63
EGMC,EHAM,6,6,A319,46
EHAM,EGMC,6,8,A319,31
EGJJ,EGMC,7,13,A319,45
EGMC,EGPH,3,12,A319,56
EGMC,EGPH,4,12,A319,57
EGPH,EGMC,4,14,A319,63
EGMC,EHAM,5,15,A319,43
EHAM,EGMC,5,16,A319,47
EGMC,EGAA,5,18,A319,73
EGAA,EGMC,5,20,A319,63
EGMC,EHAM,6,6,A319,40
EHAM,EGMC,6,8,A319,49
EGAA,EGMC,7,8,A319,55
EGMC,EGPH,1,12,A319,56
EGPH,EGMC,1,14,A319,73
EHAM,EGMC,2,8,A319,44
EGPH,EGAA,1,13,A320,28
EGAA,EGPH,1,14,A320,34
EGPH,EGAA,2,6,A320,30
EGAA,EGPH,2,7,A320,33
EGPH,EGGW,3,6,A320,58
LIMC,EGPH,3,13,A320,124
EGPH,EGSS,3,16,A320,57
EGSS,EHAM,3,18,A320,40
EHAM,EGPH,3,19,A320,72
EGPH,EGKK,5,5,A320,70
EGKK,EGPH,5,7,A320,59
EGPH,EGSS,5,9,A320,57
EGSS,EGPH,5,11,A320,49
EGPH,EGGW,5,12,A320,55
EGGW,EGPH,5,14,A320,52
EGPH,EGSS,5,16,A320,58
EGSS,EHAM,5,18,A320,38
EHAM,EGPH,5,20,A320,62
EGPH,EGGD,6,18,A320,59
EGGD,EGPH,6,20,A320,47
EGPH,EGSS,1,16,A320,63
EGSS,EGPH,1,18,A320,50
EGPH,EGAA,1,19,A320,25
EGAA,EGPH,1,20,A320,30
EGPH,EGKK,2,5,A320,62
EGKK,EGPH,2,7,A320,59
EGPH,EHAM,2,10,A320,66
EGPH,EGSS,3,5,A320,52
EGSS,EGPH,3,7,A320,59
EGPH,EGSS,3,9,A320,51
EGSS,EGPH,3,11,A320,52
EGKK,EGPH,4,14,A320,64
EGPH,EGKK,4,17,A320,62
EGKK,EHAM,5,18,A320,46
EHAM,EGKK,5,20,A320,50
EGKK,EGPH,6,18,A320,66
EGPH,EGKK,6,20,A320,65
LSGG,EGKK,1,15,A320,76
EGGW,EGAA,3,15,A320,51
EGAA,EGGW,3,16,A320,50
EGGW,EGAA,1,13,A320,53
EGAA,EGGW,1,15,A320,52
LIMC,EHAM,4,5,A320,91
LIMC,EHAM,2,9,A320,90
LIMC,LFPG,6,13,A320,61
LIMC,EHAM,1,5,A320,80
LIMC,LFPG,4,9,A320,65
LIMC,EHAM,7,5,A320,91
LIMC,LFPG,4,13,A320,63
LIMC,LIEE,5,10,A320,63
LIMC,EHAM,7,5,A320,80
LIMC,EHAM,1,5,A320,79
LIMC,LFPG,1,9,A320,63
EGPH,EGKK,1,6,A319,65
EGKK,EGPH,1,8,A319,61
EGPH,EGAA,1,10,A319,29
EGAA,EGPH,1,11,A319,36
EGPH,EGSS,1,19,A319,52
EGSS,EGPH,1,20,A319,57
EGPH,EGGW,2,6,A319,51
EGGW,EGPH,2,7,A319,65
EGPH,EGGW,2,15,A319,51
EGGW,EGPH,2,16,A319,55
EGPH,EGSS,2,18,A319,52
EGPH,LFPG,3,12,A319,87
EGPH,EGGD,4,18,A319,56
EGGD,EGPH,4,20,A319,48
EGPH,EGAA,5,6,A319,28
EGAA,EGPH,5,7,A319,29
EGPH,EGSS,5,19,A319,62
EGPH,EGGW,6,6,A319,58
EGGW,EGPH,6,7,A319,58
EGPH,EGAA,6,15,A319,36
EGAA,EGGW,6,16,A319,54
EGGW,EDLW,7,6,A319,52
EDLW,EGGW,7,7,A319,65
EGGW,EHAM,7,15,A319,49
EGGW,LSGG,1,6,A319,80
EGGW,EGPF,1,10,A319,52
EGPF,EGGW,1,12,A319,52
EGGW,LFPG,1,18,A319,52
LFPG,EGGW,1,19,A319,47
EGGW,EHAM,2,15,A319,46
EHAM,EGGW,2,17,A319,39
EGGW,EGAA,2,18,A319,55
EGAA,EGGW,2,20,A319,42
EGGW,EGPF,3,6,A319,55
EGPF,LFPG,3,7,A319,83
LFPG,EGPF,3,10,A319,84
EGPF,EGGW,3,12,A319,56
EGGW,LFPG,3,14,A319,69
LFPB,EGGW,3,16,A319,48
LFPG,EGGW,3,19,A319,49
EGGW,EGPF,4,6,A319,57
EGPF,LFPG,4,7,A319,80
LFPG,EGPF,4,10,A319,91
EGPF,EGGW,4,12,A319,50
EGGW,LFPG,4,14,A319,53
LFPG,EGGW,4,16,A319,54
EGGW,LFPG,4,18,A319,55
LFPG,EGGW,4,19,A319,47
EGGW,EHAM,5,5,A319,43
EHAM,EGGW,5,6,A319,44
EGGW,EHAM,5,8,A319,40
EHAM,EGGW,5,10,A319,49
EDLW,EGGW,5,17,A319,58
EGGD,EGPH,6,5,A319,50
EGPH,EGGD,6,7,A319,59
EGGD,EGPH,6,13,A319,53
EGPH,EGGD,6,15,A319,60
EGAA,EGGD,7,8,A319,51
EGAA,EGGD,1,17,A319,47
EGGD,EHAM,2,6,A319,50
EHAM,EGGP,2,7,A319,62
EGGP,EGAA,2,9,A319,36
LSGG,EGGP,2,14,A319,104
EGGP,EGAA,4,12,A319,34
EGAA,EGGP,4,13,A319,30
EGNS,EGGP,4,15,A319,17
EGGP,EGAA,5,12,A319,33
EGAA,EGGP,5,13,A319,29
EGNS,EGGP,5,16,A319,16
EGGP,EGAA,6,12,A319,33
EGAA,EGGP,6,13,A319,33
EGNS,EGGP,6,16,A319,19
EGGP,EHAM,7,5,A319,66
EGGW,EGPD,4,18,A319,56
EGPD,EGGW,4,20,A319,62
EGGW,EGPF,5,5,A319,53
EGPF,LFPG,5,7,A319,83
LFPG,EGGW,5,10,A319,190
EGGW,LFPG,5,14,A319,46
LFPG,EGGW,5,16,A319,52
LFPG,EGGW,5,20,A319,48
EGGW,EDLW,6,6,A319,47
EDLW,EGGW,6,7,A319,60
EGGW,EHAM,6,15,A319,43
EGGW,EGAA,6,18,A319,49
EGAA,EGGW,6,20,A319,47
EGGW,LFPG,7,5,A319,50
LFPG,EGGW,7,7,A319,52
EGGW,EHAM,1,18,A319,43
EHAM,EGGW,1,19,A319,49
EGGW,EDDH,2,14,A319,64
EDDH,EGGW,2,16,A319,76
EGGW,EGPH,2,18,A319,47
EGPH,EGGW,2,19,A319,56
LFPG,LFBZ,1,12,A319,66
LFBZ,LFPG,1,14,A319,69
LFBZ,LFPG,2,6,A319,75
LIMC,LFPG,3,15,A319,64
LIMC,LFPG,3,19,A319,62
LIMC,LFPG,5,15,A319,61
LFBZ,LFPG,6,7,A319,75
LIMC,LFPG,4,6,A319,70
LFBZ,LFPG,2,6,A319,69
LIMC,LFPG,3,19,A319,61
LIMC,LFPG,4,6,A319,65
LIPZ,LFPG,7,7,A319,81
LFPG,EKCH,7,9,A319,85
LSZH,EGKK,3,8,A319,76
EGKK,EHAM,4,5,A319,65
EHAM,EGKK,4,7,A319,45
EGKK,EHAM,7,6,A319,48
EHAM,EGKK,7,8,A319,45
EGKK,EHAM,1,7,A319,54
EHAM,EGKK,1,9,A319,52
EGKK,EHAM,4,13,A319,51
EHAM,EGKK,4,15,A319,45
EGKK,EKCH,7,10,A319,80
EKCH,EGKK,7,12,A319,101
EGKK,EDDH,3,6,A319,73
EDDH,EGKK,3,8,A319,80
EDLN,EGKK,5,16,A319,53
EGKK,EGPH,5,18,A319,62
EGPH,EGKK,5,20,A319,84
EGKK,EKCH,6,12,A319,87
EKCH,EGKK,6,14,A319,93
EGKK,EKCH,7,9,A319,90
EKCH,EGKK,7,12,A319,102
EGKK,EKCH,2,16,A319,83
EKCH,EGKK,2,18,A319,106
EGKK,EHAM,4,13,A319,45
EHAM,EGKK,4,15,A319,54
EGKK,EHAM,5,7,A319,50
EHAM,EGKK,5,9,A319,61
EGKK,EGPH,4,18,A320,63
EGPH,EGKK,4,20,A320,62
EGKK,EGPH,2,7,A320,61
EGPH,EHAM,2,9,A320,70
EGPH,EGSS,3,5,A320,50
EGSS,EGPH,3,7,A320,59
EGPH,EGSS,3,9,A320,50
EGSS,EGPH,3,11,A320,54
EGKK,EGPH,5,7,A320,65
EGPH,EGSS,5,9,A320,50
EGSS,EGPH,5,11,A320,53
EGPH,EGGW,5,12,A320,54
EGGW,EGPH,5,14,A320,50
EGPH,EGSS,5,16,A320,58
EGSS,EHAM,5,18,A320,41
EHAM,EGPH,5,20,A320,69
EGPH,EGGD,6,18,A320,57
EGGD,EGPH,6,20,A320,57
EGKK,EGPH,7,7,A320,61
EGPH,EGSS,7,9,A320,52
EGSS,EGPH,7,11,A320,57
EGPH,EGAA,1,13,A320,33
EGAA,EGPH,1,15,A320,32
EGGD,EGPH,2,20,A320,50
EGPH,EGGW,3,6,A320,74
EGGW,EGPH,3,9,A320,50
EGSS,EHAM,3,19,A320,34
EHAM,EGPH,3,20,A320,67
EGPH,EGGD,6,18,A320,54
EGGD,EGPH,6,20,A320,49
EGPH,EGKK,7,5,A320,62
LFPO,LFMN,3,19,A320,64
LIMC,LFPG,7,12,A320,65
LIMC,LFPG,1,14,A320,61
LFPO,LIRP,7,12,A320,78
EBBR,LIMC,1,17,A319,77
EGSS,EGAA,1,12,A319,58
EGAA,EGSS,1,14,A319,50
EGSS,EGAA,2,12,A319,57
EGAA,EGSS,2,14,A319,48
EGSS,EKCH,2,6,A319,76
EKCH,EGSS,2,8,A319,92
EGSS,EHAM,2,15,A319,41
EHAM,EGSS,2,17,A319,39
EGSS,EGPF,4,11,A319,59
EGPF,EGSS,4,13,A319,53
EGSS,EGPH,4,15,A319,52
EGPH,EHAM,4,16,A319,72
EHAM,EGSS,4,18,A319,44
EGSS,EGAA,6,12,A319,54
EGAA,EGSS,6,13,A319,53
EGAA,EGSS,2,14,A319,55
EGKK,EGPF,4,6,A319,77
EGPF,EGKK,4,13,A319,66
EGKK,EHAM,4,15,A319,51
EHAM,EGKK,4,17,A319,65
EGKK,LSZH,6,6,A319,70
EGKK,EGAA,1,19,A319,66
EGAA,EGKK,1,21,A319,57
EGKK,EKCH,2,6,A319,78
EKCH,EGKK,2,8,A319,106
EGKK,EKCH,2,11,A319,86
EKCH,EGKK,2,14,A319,91
,EGKK,3,8,A319,58
EGKK,EDDH,6,17,A319,67
EDDH,EGKK,6,19,A319,74
EGKK,EHAM,1,10,A319,54
EHAM,EGKK,1,12,A319,62
EDLN,EGKK,2,16,A319,58
EGKK,EGPF,2,18,A319,65
EGPF,EGKK,2,20,A319,64
EGKK,EGPD,3,7,A319,65
EGPD,EGKK,3,9,A319,87
EGKK,EHAM,3,16,A319,50
EHAM,EGKK,3,18,A319,54
EGKK,EHAM,5,13,A319,49
EHAM,EGKK,5,15,A319,56
EGKK,LFBD,7,10,A319,81
LFBD,EGKK,7,13,A319,84
EGKK,LIPZ,7,16,A319,102
EGGD,EHAM,1,15,A319,57
EHAM,EGGD,1,17,A319,49
EGGD,EGPF,6,6,A319,57
EGPF,EGGD,6,7,A319,62
EGGD,LFPG,6,15,A319,68
EGGD,EGPF,4,6,A319,62
EGPF,EGGD,4,8,A319,51
EGGD,EGPF,4,15,A319,63
EGPF,EGGD,4,17,A319,50
EGGD,EGPF,6,11,A319,68
EGPF,EGGD,6,13,A319,55
EGGD,EGAA,6,14,A319,50
EGAA,EGGD,6,16,A319,48
EGGD,EHAM,1,15,A319,62
EHAM,EGGD,1,17,A319,59
EGGD,EGPF,5,6,A319,62
EGPF,EGGD,5,8,A319,50
EGGD,EGPF,5,15,A319,58
EGPF,EGGD,5,17,A319,53
EGGD,EHAM,6,12,A319,58
EHAM,EGGD,6,13,A319,73
EGGD,EGPF,6,15,A319,55
EGPF,EGGD,6,17,A319,52
EGPH,EGGD,1,15,A319,56
EGGD,EGPH,1,20,A319,49
EGPH,EGGD,1,21,A319,51
EGGD,EGPF,2,6,A319,54
EGPF,EGGD,2,8,A319,51
EGGD,EGPF,2,15,A319,57
EGPF,EGGD,2,17,A319,52
LFBD,EGGD,3,15,A319,72
EGGD,EGPF,5,6,A319,60
EGPF,EGGD,5,7,A319,51
EGGD,EGPF,5,15,A319,57
EGPF,EGGD,5,17,A319,54
EGGD,EKCH,6,13,A319,93
EKCH,EGGD,6,15,A319,102
EGGD,EGPF,7,12,A319,52
EGPF,EGGD,7,13,A319,51
EGGD,EGPH,1,12,A319,50
EGPH,EGGD,1,14,A319,49
EGGD,EGPH,1,15,A319,49
EGPH,EGGD,1,17,A319,53
EGGD,EGPH,1,19,A319,53
EGPH,EGGD,1,20,A319,53
EGTG,EGNT,2,5,A319,46
EGGD,EHAM,2,14,A319,63
EHAM,EGGD,2,16,A319,63
LIRP,EGGD,2,20,A319,116
EGKK,EGAA,3,16,A319,66
EGAA,EGKK,3,18,A319,65
EGKK,EHAM,5,13,A319,40
EHAM,EGKK,5,15,A319,54
EGKK,EGPH,1,15,A319,56
EGPH,EGKK,1,18,A319,70
EGKK,EGPH,1,20,A319,54
EGPH,EGKK,1,21,A319,58
EGPF,EGKK,2,13,A319,75
EGKK,EHAM,2,15,A319,55
EHAM,EGKK,2,17,A319,54
EGKK,EHAM,7,11,A319,46
EHAM,EGKK,7,13,A319,62
EGKK,EHAM,7,15,A319,43
EHAM,EGKK,7,16,A319,49
EGKK,EGPH,1,18,A319,59
EGPH,EGKK,1,19,A319,67
EGKK,EHAM,2,18,A319,47
EHAM,EGKK,2,20,A319,55
EGKK,EHAM,3,13,A319,47
EHAM,EGKK,3,15,A319,55
EGKK,EGPD,4,6,A319,69
EGPD,EGKK,4,8,A319,70
EGKK,EHAM,5,13,A319,51
EHAM,EGKK,5,15,A319,57
EGKK,EGPF,6,17,A319,63
EGPF,EGKK,6,19,A319,61
EKCH,EGKK,2,8,A319,100
EGKK,EKCH,2,12,A319,84
LIMC,EGKK,2,19,A319,79
LIPZ,EGKK,3,16,A319,113
EGKK,EKCH,3,19,A319,95
EKCH,EGKK,4,4,A319,106
EGKK,EGPD,6,18,A319,67
EGPD,EGKK,6,20,A319,69
EGKK,EHAM,1,13,A319,51
EHAM,EGGP,1,15,A319,66
EGGP,EHAM,2,13,A319,59
EHAM,EGGP,2,14,A319,65
EGKK,EKCH,2,19,A319,84
ETSE,EGKK,3,20,A319,92
LSZH,EGKK,1,14,A319,76
LSZH,EGKK,2,8,A319,79
EGPH,EGKK,3,16,A319,68
EGKK,EGPF,5,17,A319,80
EGPF,EGKK,5,20,A319,64
EGGW,EHAM,7,10,A319,50
EHAM,EGGW,7,12,A319,44
EGGW,EGPH,1,18,A319,48
EGPH,EGGW,1,20,A319,50
EDDK,EGKK,2,20,A319,55
EGNS,EGKK,3,16,A319,48
EGKK,EHAM,4,18,A319,46
EHAM,EGKK,4,19,A319,46
EGKK,EDLE,5,5,A319,53
EDLN,EGKK,5,7,A319,60
EGKK,EGAA,5,16,A319,63
EGAA,EGKK,5,18,A319,58
EGKK,EHAM,1,13,A319,49
EHAM,EGKK,1,15,A319,55
EGPD,EGKK,2,8,A319,78
EGKK,EDDH,3,6,A319,94
EDDH,EGKK,3,9,A319,86
EGKK,EGAA,3,16,A319,61
EGAA,EGKK,3,18,A319,59
LIRP,EGKK,4,13,A319,106
EGKK,EKCH,4,16,A319,80
EKCH,EGKK,4,18,A319,94
EGGP,EGAA,1,6,A319,34
EGAA,EGGP,1,7,A319,36
EGGP,EGAA,1,15,A319,34
EGAA,EGGP,1,17,A319,30
EGGP,EGNS,2,7,A319,18
EGNS,EGGP,2,8,A319,20
EGGP,LFPG,2,16,A319,64
LFPG,EGGP,2,18,A319,66
EGGP,EGAA,2,20,A319,34
EGAA,EGGP,2,21,A319,34
EGGW,EHAM,7,5,A319,47
EHAM,EGGW,7,6,A319,40
EGGW,EGPH,7,8,A319,46
EGPH,EGGW,7,9,A319,60
EGGW,EGPH,1,18,A319,52
EGPH,EGGW,1,20,A319,50
EGGW,EGAA,2,14,A319,51
EGAA,EGGW,2,16,A319,45
EGGW,EHAM,3,5,A319,46
EHAM,EGGW,3,6,A319,46
EGGW,EHAM,3,8,A319,48
EHAM,EGGW,3,10,A319,45
EGGW,EHAM,6,5,A319,55
EHAM,EGGW,6,6,A319,45
EGGW,EGPD,7,6,A319,60
EGPD,EGGW,7,8,A319,59
EDLW,EGGW,2,7,A319,66
EGGW,EHAM,2,15,A319,45
LIPZ,LFPG,4,11,A319,93
LFPG,LFBZ,5,16,A319,60
LFBZ,LFPG,5,18,A319,73
LIPZ,LFPG,4,11,A319,89
LFPG,EKCH,5,11,A319,85
EKCH,LFPG,5,14,A319,96
LIPZ,LFPG,6,11,A319,86
LFPG,EGGP,1,17,A319,68
EGGP,EGAA,1,19,A319,35
EGAA,EGGP,1,20,A319,30
EGGP,EGAA,2,12,A319,39
EGAA,EGGP,2,13,A319,30
