OriginCode;DestinCode;WeekDay;HourDeparture;ModelAircraft;FlightDuration
EGPF ;EGPF ;1;14;A319;392.1
EKCH ;EGKK ;1;14;A319;92.36666666666666
EDDH ;EGPH ;1;14;A319;91.28333333333333
LIMC ;EHAM ;1;14;A319;85.58333333333333
EGNT ;EHAM ;1;14;A319;215.9
EGGW ;EGGW ;1;15;A319;143.06666666666666
EGPH ;EGPH ;1;15;A319;300.85
LFPG ;EGPH ;1;15;A319;76.43333333333334
EGPF ;EGPF ;1;15;A319;152.16666666666666
EGGW ;EGGW ;1;15;A319;338.3
EGGD ;LFPG ;1;15;A319;53.8
EKCH ;EGGD ;1;15;A319;98.63333333333334
EGGD ;EGGD ;1;15;A319;156.15
EGMC ;EGMC ;1;15;A319;126.93333333333334
EGSS ;EGSS ;1;15;A319;128.41666666666666
EGKK ;EGKK ;1;15;A319;157.41666666666666
EGAA ;EGAA ;1;15;A319;323.0
EGGD ;EGPF ;1;15;A319;254.16666666666666
EGGP ;EGGP ;1;15;A319;103.65
EGGW ;EGGW ;1;15;A319;332.2
LFBD ;EGGW ;1;15;A319;73.88333333333334
EGAA ;EGAA ;1;15;A319;111.48333333333333
EDDH ;EGCC ;1;16;A319;302.31666666666666
EGNT ;EGNT ;1;16;A319;129.65
EKCH ;EGSS ;1;16;A320;294.95
EKCH ;EGPH ;1;16;A319;290.3
EGKK ;EGKK ;1;16;A319;159.65
EDLN ;EGKK ;1;16;A319;279.01666666666665
EGGP ;EGGP ;1;16;A319;323.0833333333333
LIMC ;EHAM ;1;16;A319;86.75
EGKK ;EGKK ;1;17;A320;167.13333333333333
EGKK ;EGKK ;1;17;A319;192.56666666666666
EGKK ;EGKK ;1;17;A319;168.91666666666666
LFMN ;LEBL ;1;17;A319;51.766666666666666
EGKK ;EHAM ;1;18;A319;53.083333333333336
EGKK ;EGKK ;1;18;A320;169.16666666666666
LFBZ ;LFPG ;1;18;A319;64.46666666666667
EGGW ;EGGW ;1;18;A319;170.63333333333333
LIPZ ;LSGG ;1;18;A319;46.93333333333333
EGKK ;EDDH ;1;18;A319;79.38333333333334
EGGP ;EGGP ;1;18;A320;153.1
EGPF ;EGPF ;1;18;A319;139.06666666666666
EGCC ;EGAA ;1;18;A319;185.43333333333334
EGKK ;EKCH ;1;19;A319;90.06666666666666
EGPH ;EGPH ;1;19;A320;142.78333333333333
EGPF ;EGPF ;1;19;A319;96.9
EKCH ;EGKK ;1;19;A319;90.3
EGGW ;EGGW ;1;19;A320;121.21666666666667
EHAM ;EGNT ;1;19;A319;62.95
EGJJ ;EGMC ;1;19;A319;39.75
EHAM ;EGPH ;1;19;A319;67.11666666666666
EHAM ;EGKK ;1;20;A319;48.18333333333333
EGKK ;EGAA ;1;20;A319;60.93333333333333
EGGD ;EGNT ;1;20;A319;41.86666666666667
EGAA ;EGCC ;1;20;A319;39.4
LIRP ;EGGD ;1;20;A319;116.45
EDDK ;EGKK ;1;20;A319;64.11666666666666
EGAA ;EGNT ;1;21;A320;35.15
EGPF ;EGGD ;1;22;A319;51.1
